sample_id,step,topk_rank,chunk_id,importance
local_04,12,2,0,0.30511361360549927
local_04,12,3,10,0.21408948302268982
local_04,13,1,11,0.38234981894493103
local_04,13,2,0,0.31648707389831543
local_04,13,3,10,0.19302712380886078
local_04,14,1,11,0.3911590576171875
local_04,14,2,0,0.3125994801521301
local_04,14,3,10,0.1810678392648697
local_04,15,1,11,0.40578246116638184
local_04,15,2,0,0.3289683759212494
local_04,15,3,10,0.1635366678237915
local_05,0,1,11,0.3838895261287689
local_05,0,2,0,0.28355732560157776
local_05,0,3,10,0.20890432596206665
local_05,1,1,11,0.3391833007335663
local_05,1,2,0,0.33248281478881836
local_05,1,3,10,0.21306970715522766
local_05,2,1,11,0.40057995915412903
local_05,2,2,0,0.3434159755706787
local_05,2,3,10,0.14840152859687805
local_05,3,1,11,0.4150252044200897
local_05,3,2,0,0.3182237148284912
local_05,3,3,10,0.16169121861457825
local_05,4,1,11,0.39453914761543274
local_05,4,2,0,0.3302146792411804
local_05,4,3,10,0.1571129858493805
local_05,5,1,11,0.3785209357738495
local_05,5,2,0,0.34685975313186646
local_05,5,3,10,0.14271888136863708
local_05,6,1,11,0.3914412558078766
local_05,6,2,0,0.3795909583568573
local_05,6,3,10,0.12893334031105042
local_05,7,1,11,0.40459293127059937
local_05,7,2,0,0.36269330978393555
local_05,7,3,10,0.12689204514026642
local_05,8,1,0,0.44682636857032776
local_05,8,2,11,0.37646064162254333
local_05,8,3,10,0.09773047268390656
local_05,9,1,11,0.4452871084213257
local_05,9,2,0,0.3291897773742676
local_05,9,3,10,0.12884365022182465
local_05,10,1,11,0.4298091232776642
local_05,10,2,0,0.3239094316959381
local_05,10,3,10,0.13172750174999237
local_05,11,1,11,0.4533785283565521
local_05,11,2,0,0.3314425051212311
local_05,11,3,10,0.10348517447710037
local_05,12,1,11,0.48582568764686584
local_05,12,2,0,0.3028588891029358
local_05,12,3,10,0.10752996057271957
local_05,13,1,11,0.4842813014984131
local_05,13,2,0,0.3167020082473755
local_05,13,3,10,0.10392460227012634
local_05,14,1,11,0.4795043170452118
local_05,14,2,0,0.31165561079978943
local_05,14,3,10,0.1019890159368515
local_05,15,1,11,0.4837256669998169
local_05,15,2,0,0.3296632468700409
local_05,15,3,10,0.0935397744178772
local_06,0,1,11,0.3809150159358978
local_06,0,2,0,0.2825520634651184
local_06,0,3,10,0.20980015397071838
local_06,1,1,11,0.3393508493900299
local_06,1,2,0,0.33095961809158325
local_06,1,3,10,0.2161264419555664
local_06,2,1,11,0.4022037386894226
local_06,2,2,0,0.3371451497077942
local_06,2,3,10,0.15378238260746002
local_06,3,1,11,0.4100920855998993
local_06,3,2,0,0.31865939497947693
local_06,3,3,10,0.17142944037914276
local_06,4,1,11,0.3946184813976288
local_06,4,2,0,0.3158533573150635
local_06,4,3,10,0.17731741070747375
local_06,5,1,11,0.36677414178848267
local_06,5,2,0,0.321004718542099
local_06,5,3,10,0.19369511306285858
local_06,6,1,11,0.3521144986152649
local_06,6,2,0,0.29542815685272217
local_06,6,3,10,0.2032618224620819
local_06,7,1,11,0.3524661064147949
local_06,7,2,0,0.34010472893714905
local_06,7,3,10,0.16586685180664062
local_06,8,1,11,0.35020846128463745
local_06,8,2,0,0.33516526222229004
local_06,8,3,10,0.17653357982635498
local_06,9,1,11,0.4208809733390808
local_06,9,2,0,0.3011060655117035
local_06,9,3,10,0.1595199853181839
local_06,10,1,11,0.4405076801776886
local_06,10,2,0,0.28325700759887695
local_06,10,3,10,0.1833975613117218
local_06,11,1,0,0.442854106426239
local_06,11,2,11,0.3784191310405731
local_06,11,3,10,0.10983027517795563
local_06,12,1,11,0.4668865501880646
local_06,12,2,0,0.2643957734107971
local_06,12,3,10,0.16882315278053284
local_06,13,1,11,0.4790349006652832
local_06,13,2,0,0.2806338667869568
local_06,13,3,10,0.14453372359275818
local_06,14,1,11,0.5112292766571045
local_06,14,2,0,0.2844158113002777
local_06,14,3,10,0.10979621112346649
local_06,15,1,11,0.5249060988426208
local_06,15,2,0,0.27448251843452454
local_06,15,3,10,0.1172873005270958
local_07,0,1,11,0.409498929977417
local_07,0,2,0,0.2879330515861511
local_07,0,3,10,0.17764165997505188
local_07,1,1,11,0.36002784967422485
local_07,1,2,0,0.3386229872703552
local_07,1,3,10,0.18690842390060425
local_07,2,1,11,0.4208484888076782
local_07,2,2,0,0.332757830619812
local_07,2,3,10,0.13641518354415894
local_07,3,1,11,0.43006640672683716
local_07,3,2,0,0.32672321796417236
local_07,3,3,10,0.137960284948349
local_07,4,1,11,0.41908925771713257
local_07,4,2,0,0.32684051990509033
local_07,4,3,10,0.13620774447917938
local_07,5,1,11,0.3969263732433319
local_07,5,2,0,0.34064018726348877
local_07,5,3,10,0.12960723042488098
local_07,6,1,11,0.4062335193157196
local_07,6,2,0,0.37584003806114197
local_07,6,3,10,0.11845040321350098
local_07,7,1,11,0.42265987396240234
local_07,7,2,0,0.3604157567024231
local_07,7,3,10,0.11133194714784622
local_07,8,1,0,0.44903168082237244
local_07,8,2,11,0.38564008474349976
local_07,8,3,10,0.08807121217250824
local_07,9,1,11,0.4611884355545044
local_07,9,2,0,0.3241959810256958
local_07,9,3,10,0.1170492172241211
local_07,10,1,11,0.44029274582862854
local_07,10,2,0,0.3327668607234955
local_07,10,3,10,0.11387588083744049
local_07,11,1,11,0.46839404106140137
local_07,11,2,0,0.32029756903648376
local_07,11,3,10,0.09673497080802917
local_07,12,1,11,0.4919906258583069
local_07,12,2,0,0.3090798854827881
local_07,12,3,10,0.09570913761854172
local_07,13,1,11,0.4984111785888672
local_07,13,2,0,0.3110540509223938
local_07,13,3,10,0.093168705701828
local_07,14,1,11,0.49176180362701416
local_07,14,2,0,0.3110322058200836
local_07,14,3,10,0.09150069952011108
local_07,15,1,11,0.496071994304657
local_07,15,2,0,0.3284333646297455
local_07,15,3,10,0.08337230980396271
local_08,0,1,11,0.3929196894168854
local_08,0,2,0,0.28660935163497925
local_08,0,3,10,0.1931409239768982
local_08,1,1,11,0.34909430146217346
local_08,1,2,0,0.3318381905555725
local_08,1,3,10,0.2013676017522812
local_08,2,1,11,0.40793025493621826
local_08,2,2,0,0.33618125319480896
local_08,2,3,10,0.14659211039543152
local_08,3,1,11,0.42120182514190674
local_08,3,2,0,0.3216640055179596
local_08,3,3,10,0.1534970998764038
local_08,4,1,11,0.40902599692344666
local_08,4,2,0,0.3217238783836365
local_08,4,3,10,0.15170055627822876
local_08,5,1,11,0.386356920003891
local_08,5,2,0,0.3371477723121643
local_08,5,3,10,0.140888512134552
local_08,6,1,11,0.3991437554359436
local_08,6,2,0,0.3806390166282654
local_08,6,3,10,0.12439513951539993
local_08,7,1,11,0.41142815351486206
local_08,7,2,0,0.35374295711517334
local_08,7,3,10,0.1263396441936493
local_08,8,1,0,0.44505175948143005
local_08,8,2,11,0.3817681074142456
local_08,8,3,10,0.0949290543794632
local_08,9,1,11,0.4479736387729645
local_08,9,2,0,0.32140371203422546
local_08,9,3,10,0.12986242771148682
local_08,10,1,11,0.4327559769153595
local_08,10,2,0,0.32402193546295166
local_08,10,3,10,0.12566271424293518
local_08,11,1,11,0.46025651693344116
local_08,11,2,0,0.3239610493183136
local_08,11,3,10,0.10374301671981812
local_08,12,1,11,0.4880819320678711
local_08,12,2,0,0.3043678104877472
local_08,12,3,10,0.10693364590406418
local_08,13,1,11,0.4937397241592407
local_08,13,2,0,0.31082576513290405
local_08,13,3,10,0.10016743838787079
local_08,14,1,11,0.48501116037368774
local_08,14,2,0,0.30964723229408264
local_08,14,3,10,0.09864537417888641
local_08,15,1,11,0.4907236099243164
local_08,15,2,0,0.32903623580932617
local_08,15,3,10,0.08914683014154434
local_09,0,1,11,0.4027310013771057
local_09,0,2,0,0.28760337829589844
local_09,0,3,10,0.17879149317741394
local_09,1,1,11,0.3611232340335846
local_09,1,2,0,0.3292813003063202
local_09,1,3,10,0.18712179362773895
local_09,2,1,11,0.41851070523262024
local_09,2,2,0,0.33211982250213623
local_09,2,3,10,0.13710422813892365
local_09,3,1,11,0.4315367341041565
local_09,3,2,0,0.32089582085609436
local_09,3,3,10,0.13903659582138062
local_09,4,1,11,0.41486358642578125
local_09,4,2,0,0.3246941864490509
local_09,4,3,10,0.1375366747379303
local_09,5,1,11,0.39188411831855774
local_09,5,2,0,0.3358565866947174
local_09,5,3,10,0.128900408744812
local_09,6,1,11,0.40477389097213745
local_09,6,2,0,0.3752831816673279
local_09,6,3,10,0.11581747978925705
local_09,7,1,11,0.4142822027206421
local_09,7,2,0,0.3555772602558136
local_09,7,3,10,0.11733068525791168
local_09,8,1,0,0.4494915008544922
local_09,8,2,11,0.38409852981567383
local_09,8,3,10,0.0879182368516922
local_09,9,1,11,0.454044371843338
local_09,9,2,0,0.3214711546897888
local_09,9,3,10,0.11917625367641449
local_09,10,1,11,0.43991726636886597
local_09,10,2,0,0.32098641991615295
local_09,10,3,10,0.1160033717751503
local_09,11,1,11,0.46476322412490845
local_09,11,2,0,0.3199499547481537
local_09,11,3,10,0.09740130603313446
local_09,12,1,11,0.4923543930053711
local_09,12,2,0,0.30262988805770874
local_09,12,3,10,0.09809786826372147
local_09,13,1,11,0.49670082330703735
local_09,13,2,0,0.31114137172698975
local_09,13,3,10,0.09284590929746628
local_09,14,1,11,0.4909498691558838
local_09,14,2,0,0.3073890507221222
local_09,14,3,10,0.09028344601392746
local_09,15,1,11,0.4950051009654999
local_09,15,2,0,0.3268863558769226
local_09,15,3,10,0.082380510866642
local_10,0,1,11,0.3806709349155426
local_10,0,2,0,0.28687581419944763
local_10,0,3,10,0.20583468675613403
local_10,1,1,11,0.3363032937049866
local_10,1,2,0,0.326000452041626
local_10,1,3,10,0.22435815632343292
local_10,2,1,11,0.40397390723228455
local_10,2,2,0,0.32833993434906006
local_10,2,3,10,0.16118758916854858
local_10,3,1,11,0.4045256972312927
local_10,3,2,0,0.32591918110847473
local_10,3,3,10,0.16792085766792297
local_10,4,1,11,0.3918188512325287
local_10,4,2,0,0.3274901509284973
local_10,4,3,10,0.15848371386528015
local_10,5,1,11,0.3764907717704773
local_10,5,2,0,0.34057530760765076
local_10,5,3,10,0.1477304995059967
local_10,6,1,11,0.3930686116218567
local_10,6,2,0,0.36861681938171387
local_10,6,3,10,0.14153993129730225
local_10,7,1,11,0.4021800458431244
local_10,7,2,0,0.35798513889312744
local_10,7,3,10,0.129116952419281
local_10,8,1,0,0.4504711925983429
local_10,8,2,11,0.3754284381866455
local_10,8,3,10,0.09889812767505646
local_10,9,1,11,0.4459472596645355
local_10,9,2,0,0.3206799626350403
local_10,9,3,10,0.1319064199924469
local_10,10,1,11,0.42454540729522705
local_10,10,2,0,0.3255755305290222
local_10,10,3,10,0.13411793112754822
local_10,11,1,11,0.45937615633010864
local_10,11,2,0,0.3180573284626007
local_10,11,3,10,0.10962044447660446
local_10,12,1,11,0.48025864362716675
local_10,12,2,0,0.31101080775260925
local_10,12,3,10,0.1087569147348404
local_10,13,1,11,0.485619455575943
local_10,13,2,0,0.3101775348186493
local_10,13,3,10,0.10634360462427139
local_10,14,1,11,0.4811186194419861
local_10,14,2,0,0.30309629440307617
local_10,14,3,10,0.10739405453205109
local_10,15,1,11,0.48378998041152954
local_10,15,2,0,0.32650884985923767
local_10,15,3,10,0.09820441901683807
early_recall_01,0,1,10,0.4920365810394287
early_recall_01,0,2,0,0.3350144624710083
early_recall_01,0,3,11,0.05787108466029167
early_recall_01,1,1,10,0.3839837312698364
early_recall_01,1,2,0,0.3732212483882904
early_recall_01,1,3,11,0.12016831338405609
early_recall_01,2,1,0,0.40137746930122375
early_recall_01,2,2,10,0.3228974938392639
early_recall_01,2,3,11,0.1826247125864029
early_recall_01,3,1,0,0.40074580907821655
early_recall_01,3,2,11,0.2428669035434723
early_recall_01,3,3,10,0.24271784722805023
early_recall_01,4,1,0,0.4093462824821472
early_recall_01,4,2,11,0.24778412282466888
early_recall_01,4,3,10,0.23045170307159424
early_recall_01,5,1,0,0.4167983829975128
early_recall_01,5,2,11,0.2598445415496826
early_recall_01,5,3,10,0.21446602046489716
early_recall_01,6,1,0,0.34774816036224365
early_recall_01,6,2,11,0.32820966839790344
early_recall_01,6,3,10,0.22606481611728668
early_recall_01,7,1,0,0.4267658293247223
early_recall_01,7,2,11,0.3038645386695862
early_recall_01,7,3,10,0.18174268305301666
early_recall_01,8,1,0,0.5482096672058105
early_recall_01,8,2,11,0.2629794478416443
early_recall_01,8,3,10,0.10180824249982834
early_recall_01,9,1,0,0.46666479110717773
early_recall_01,9,2,11,0.3315528929233551
early_recall_01,9,3,10,0.11627960205078125
early_recall_01,10,1,0,0.4841032326221466
early_recall_01,10,2,11,0.33328449726104736
early_recall_01,10,3,10,0.11042831093072891
early_recall_01,11,1,0,0.43799853324890137
early_recall_01,11,2,11,0.3580366373062134
early_recall_01,11,3,10,0.1173219233751297
early_recall_01,12,1,0,0.3890986740589142
early_recall_01,12,2,11,0.3410937488079071
early_recall_01,12,3,10,0.173326313495636
early_recall_01,13,1,0,0.4347177743911743
early_recall_01,13,2,11,0.32066845893859863
early_recall_01,13,3,10,0.15897071361541748
early_recall_01,14,1,0,0.4755541980266571
early_recall_01,14,2,11,0.29304298758506775
early_recall_01,14,3,10,0.13621556758880615
early_recall_01,15,1,0,0.47601109743118286
early_recall_01,15,2,11,0.31735143065452576
early_recall_01,15,3,10,0.09114129841327667
early_recall_02,0,1,0,0.339954674243927
early_recall_02,0,2,10,0.2737855315208435
early_recall_02,0,3,11,0.26667746901512146
early_recall_02,1,1,0,0.37617728114128113
early_recall_02,1,2,10,0.2718600034713745
early_recall_02,1,3,11,0.22364114224910736
early_recall_02,2,1,0,0.3983824849128723
early_recall_02,2,2,10,0.25990504026412964
early_recall_02,2,3,11,0.2467004954814911
early_recall_02,3,1,0,0.3988693952560425
early_recall_02,3,2,11,0.28557923436164856
early_recall_02,3,3,10,0.19659754633903503
early_recall_02,4,1,0,0.3955096900463104
early_recall_02,4,2,11,0.287262886762619
early_recall_02,4,3,10,0.19637952744960785
early_recall_02,5,1,0,0.3922511339187622
early_recall_02,5,2,11,0.30060216784477234
early_recall_02,5,3,10,0.1945372223854065
early_recall_02,6,1,11,0.36458882689476013
early_recall_02,6,2,0,0.34644269943237305
early_recall_02,6,3,10,0.1882365345954895
early_recall_02,7,1,0,0.4216071367263794
early_recall_02,7,2,11,0.3413344621658325
early_recall_02,7,3,10,0.14742353558540344
early_recall_02,8,1,0,0.536932647228241
early_recall_02,8,2,11,0.2857700288295746
early_recall_02,8,3,10,0.08452543616294861
early_recall_02,9,1,0,0.48887646198272705
early_recall_02,9,2,11,0.31706637144088745
early_recall_02,9,3,10,0.09743964672088623
early_recall_02,10,1,0,0.50431227684021
early_recall_02,10,2,11,0.33128154277801514
early_recall_02,10,3,10,0.09162265062332153
early_recall_02,11,1,0,0.4581141769886017
early_recall_02,11,2,11,0.3559749722480774
early_recall_02,11,3,10,0.09472212195396423
early_recall_02,12,1,0,0.3869606852531433
early_recall_02,12,2,11,0.3770131468772888
early_recall_02,12,3,10,0.13713312149047852
early_recall_02,13,1,0,0.43894755840301514
early_recall_02,13,2,11,0.3410514295101166
early_recall_02,13,3,10,0.13245239853858948
early_recall_02,14,1,0,0.4827430546283722
early_recall_02,14,2,11,0.30414795875549316
early_recall_02,14,3,10,0.11629998683929443
early_recall_02,15,1,0,0.4777354300022125
early_recall_02,15,2,11,0.3304482400417328
early_recall_02,15,3,10,0.0733269527554512
early_recall_03,0,1,0,0.33846530318260193
early_recall_03,0,2,11,0.28550437092781067
early_recall_03,0,3,10,0.2619282603263855
early_recall_03,1,1,0,0.38220688700675964
early_recall_03,1,2,10,0.26117339730262756
early_recall_03,1,3,11,0.238321453332901
early_recall_03,2,1,0,0.40581774711608887
early_recall_03,2,2,11,0.25744956731796265
early_recall_03,2,3,10,0.24355027079582214
early_recall_03,3,1,0,0.40957850217819214
early_recall_03,3,2,11,0.29549893736839294
early_recall_03,3,3,10,0.18585199117660522
early_recall_03,4,1,0,0.4130207300186157
early_recall_03,4,2,11,0.28996026515960693
early_recall_03,4,3,10,0.18982112407684326
early_recall_03,5,1,0,0.4111282527446747
early_recall_03,5,2,11,0.2917552590370178
early_recall_03,5,3,10,0.18707622587680817
early_recall_03,6,1,11,0.37038522958755493
early_recall_03,6,2,0,0.348205029964447
early_recall_03,6,3,10,0.18390703201293945
early_recall_03,7,1,0,0.4306883215904236
early_recall_03,7,2,11,0.3447660207748413
early_recall_03,7,3,10,0.13594979047775269
early_recall_03,8,1,0,0.5050419569015503
early_recall_03,8,2,11,0.3102349638938904
early_recall_03,8,3,10,0.09972225874662399
early_recall_03,9,1,0,0.5584475994110107
early_recall_03,9,2,11,0.2887740731239319
early_recall_03,9,3,10,0.06633347272872925
early_recall_03,10,1,0,0.5411593317985535
early_recall_03,10,2,11,0.31771212816238403
early_recall_03,10,3,10,0.06445953249931335
early_recall_03,11,1,0,0.4896286725997925
early_recall_03,11,2,11,0.3440512716770172
early_recall_03,11,3,10,0.08050533384084702
early_recall_03,12,1,0,0.49858614802360535
early_recall_03,12,2,11,0.35136908292770386
early_recall_03,12,3,10,0.07919981330633163
early_recall_03,13,1,0,0.44089820981025696
early_recall_03,13,2,11,0.38097167015075684
early_recall_03,13,3,10,0.0880604162812233
early_recall_03,14,1,11,0.39458340406417847
early_recall_03,14,2,0,0.38269805908203125
early_recall_03,14,3,10,0.12432944029569626
early_recall_03,15,1,0,0.44253283739089966
early_recall_03,15,2,11,0.34976014494895935
early_recall_03,15,3,10,0.12093338370323181
early_recall_04,0,1,0,0.3418447971343994
early_recall_04,0,2,10,0.2786460816860199
early_recall_04,0,3,11,0.2658233940601349
early_recall_04,1,1,0,0.38183486461639404
early_recall_04,1,2,10,0.26779982447624207
early_recall_04,1,3,11,0.22249186038970947
early_recall_04,2,1,0,0.40454918146133423
early_recall_04,2,2,10,0.2550286054611206
early_recall_04,2,3,11,0.24503755569458008
early_recall_04,3,1,0,0.4080243408679962
early_recall_04,3,2,11,0.28355324268341064
early_recall_04,3,3,10,0.19318190217018127
early_recall_04,4,1,0,0.40611255168914795
early_recall_04,4,2,11,0.28435608744621277
early_recall_04,4,3,10,0.19585280120372772
early_recall_04,5,1,0,0.4091600775718689
early_recall_04,5,2,11,0.28641456365585327
early_recall_04,5,3,10,0.1937563270330429
early_recall_04,6,1,11,0.35552269220352173
early_recall_04,6,2,0,0.3518116772174835
early_recall_04,6,3,10,0.19031789898872375
early_recall_04,7,1,0,0.4234185814857483
early_recall_04,7,2,11,0.3383041024208069
early_recall_04,7,3,10,0.14682024717330933
early_recall_04,8,1,0,0.5233910083770752
early_recall_04,8,2,11,0.2928793728351593
early_recall_04,8,3,10,0.08694285154342651
early_recall_04,9,1,0,0.5128613710403442
early_recall_04,9,2,11,0.31226956844329834
early_recall_04,9,3,10,0.08713074028491974
early_recall_04,10,1,0,0.5185940861701965
early_recall_04,10,2,11,0.32277750968933105
early_recall_04,10,3,10,0.08541175723075867
early_recall_04,11,1,0,0.44141706824302673
early_recall_04,11,2,11,0.3651963174343109
early_recall_04,11,3,10,0.09716479480266571
early_recall_04,12,1,0,0.3899644613265991
early_recall_04,12,2,11,0.3733365535736084
early_recall_04,12,3,10,0.1365269124507904
early_recall_04,13,1,0,0.4430646002292633
early_recall_04,13,2,11,0.3418472707271576
early_recall_04,13,3,10,0.12514081597328186
early_recall_04,14,1,0,0.4795810580253601
early_recall_04,14,2,11,0.30371201038360596
early_recall_04,14,3,10,0.11595945805311203
early_recall_04,15,1,0,0.47976773977279663
early_recall_04,15,2,11,0.3294101059436798
early_recall_04,15,3,10,0.07188350707292557
early_recall_05,0,1,10,0.3623795509338379
early_recall_05,0,2,0,0.3294801712036133
early_recall_05,0,3,11,0.19305944442749023
early_recall_05,1,1,0,0.36962541937828064
early_recall_05,1,2,10,0.3095934987068176
early_recall_05,1,3,11,0.19821469485759735
early_recall_05,2,1,0,0.3998231887817383
early_recall_05,2,2,10,0.2731553912162781
early_recall_05,2,3,11,0.23220029473304749
early_recall_05,3,1,0,0.39590999484062195
early_recall_05,3,2,11,0.2784574031829834
early_recall_05,3,3,10,0.2167329043149948
early_recall_05,4,1,0,0.39163124561309814
early_recall_05,4,2,11,0.2775699198246002
early_recall_05,4,3,10,0.22388947010040283
early_recall_05,5,1,0,0.3982929587364197
early_recall_05,5,2,11,0.28604716062545776
early_recall_05,5,3,10,0.2012365460395813
early_recall_05,6,1,11,0.3552217483520508
early_recall_05,6,2,0,0.348446786403656
early_recall_05,6,3,10,0.19637173414230347
early_recall_05,7,1,0,0.4178904891014099
early_recall_05,7,2,11,0.33265048265457153
early_recall_05,7,3,10,0.16254840791225433
early_recall_05,8,1,0,0.522629976272583
early_recall_05,8,2,11,0.2873564660549164
early_recall_05,8,3,10,0.10302429646253586
early_recall_05,9,1,0,0.5767084360122681
early_recall_05,9,2,11,0.259230375289917
