sample_id,step,topk_rank,chunk_id,importance
long_002,7,2,0,0.2731664478778839
long_002,7,3,3,0.05862195044755936
long_002,8,1,7,0.5887399911880493
long_002,8,2,0,0.27130094170570374
long_002,8,3,2,0.045010343194007874
long_002,9,1,7,0.5010985136032104
long_002,9,2,0,0.26873964071273804
long_002,9,3,2,0.10977963358163834
long_002,10,1,7,0.41221344470977783
long_002,10,2,0,0.3358297646045685
long_002,10,3,2,0.1297846883535385
long_002,11,1,7,0.4305015504360199
long_002,11,2,0,0.32047319412231445
long_002,11,3,3,0.1496223509311676
long_002,12,1,7,0.47174426913261414
long_002,12,2,0,0.30192893743515015
long_002,12,3,3,0.13626454770565033
long_002,13,1,7,0.48189422488212585
long_002,13,2,0,0.32272863388061523
long_002,13,3,3,0.10520020872354507
long_002,14,1,7,0.49515122175216675
long_002,14,2,0,0.30128729343414307
long_002,14,3,3,0.11330161243677139
long_002,15,1,7,0.500374436378479
long_002,15,2,0,0.2833625078201294
long_002,15,3,3,0.12085825204849243
